GH2361,Ablekuma,ABLEKUMA,AIRTEL,944.2,0.00001855,18.55,0.19,951.7,0.00000831,8.31,0.13,944.2,0.00000602,6.02,0.11,944.2,0.00001843,18.43,0.13,944.2,0.00000998,9.98,0.14,944.2,0.00002516,25.16,0.25,944.2,0.00002029,20.29,0.22,944.2,0.00004279,42.79,0.3,944.2,0.00004418,44.18,0.3,944.2,0.00001269,12.69,0.16
,Ablekuma,ABLEKUMA,AIRTEL,952.7,0.00019419,194.19,0.63,943.7,0.00041238,412.38,0.93,946.7,0.00055355,553.55,1.09,955.2,0.00018858,188.58,0.63,943.7,0.00065787,657.87,1.17,943.7,0.00065787,657.87,1.17,952.7,0.00009573,95.73,0.44,952.7,0.00004436,44.36,0.3,952.7,0.00001243,12.43,0.16,943.7,0.00006126,61.26,0.35
,Ablekuma II,ABLEKUMA,AIRTEL,955.2,0.000026634,26.634,0.23,955.2,0.00004307,43.07,0.3,952.2,0.00006153,61.53,0.36,955.2,0.00006562,65.62,0.37,954.07,0.00000841,8.41,0.13,955.2,0.00002017,20.17,0.2,954.7,0.00004774,47.74,0.31,954.7,0.00004879,48.79,0.33,955.2,0.00001461,14.61,0.17,952.2,0.0000516,51.6,0.33
GH 0178,Ablekuma North,ABLEKUMA,AIRTEL,945.7,0.00003028,30.28,0.25,945.7,0.00001882,18.82,0.2,945.7,0.00000707,7.07,0.13,952.2,0.00000596,5.96,0.11,952.2,0.00000605,6.05,0.11,953.7,0.0000154,15.4,0.19,953.7,0.0000154,15.4,0.19,953.7,0.0000103,10.3,0.14,953.7,0.00000381,3.81,0.09,955.2,0.00001929,19.29,0.2
,ABLEKUMA_AGAPE,ABLEKUMA,TIGO/VODAFONE/AIRTEL,957.2,0.00000113,1.13,1.54,948.7,0.00089249,892.49,1.36,951.7,0.00083491,834.91,1.32,957.2,0.00061652,616.52,1.13,943.7,0.00055902,559.02,1.10,943.7,0.00056447,564.47,1.17,943.7,0.00056824,568.24,1.16,953.2,0.00053234,532.34,1.22,943.7,0.00059525,595.25,1.12,943.7,0.0006083,608.30,1.15
GAB4250,DCS_ABLEKUMA_AGAPE,ABLEKUMA,VODAFONE,952.7,0.00019419,194.19,0.63,943.7,0.00041238,412.38,0.93,946.7,0.00055355,553.55,1.09,955.2,0.00018858,188.58,0.63,943.7,0.00065787,657.87,1.17,943.7,0.00000112,1.12,1.54,952.7,0.00009573,95.73,0.44,952.7,0.00004436,44.36,0.3,952.7,0.00001243,12.43,0.16,943.7,0.00006126,61.26,0.35
GAB413,DCS_ABLEKUMA_NEWTOWN_ABEASE,ABLEKUMA,VODAFONE,1853,0.0000519,51.9,0.23,1851,0.00005388,53.88,0.24,1844,0.00005536,55.36,0.24,1832,0.00005118,51.18,0.23,1854,0.0000866,86.6,0.3,1832,0.00008266,82.66,0.29,1853,0.00010224,102.24,0.33,1853,0.00008379,83.79,0.3,1853,0.00007148,71.48,0.27,1853,0.00008008,80.08,0.29
,Pentecost Junction,ABLEKUMA,TIGO,952.7,0.00019419,194.19,0.63,943.7,0.00041238,412.38,0.93,946.7,0.00055355,553.55,10.9,955.2,0.00018858,188.58,0.63,943.7,0.00095787,957.87,0.63,943.7,0.00000112,1.12,1.54,952.7,0.00009573,95.73,0.44,952.7,0.00004436,44.36,0.3,952.7,0.00001274,12.74,0.16,943.7,0.00006126,61.26,0.35
,SOUTH ABLAKUMA,ABLEKUMA,VODAFONE,952.7,0.00011694,116.94,0.49,955.2,0.00000105,1.05,1.49,952.7,0.00023512,235.12,0.7,957.2,0.00025617,256.17,0.73,952.7,0.00028788,287.88,0.77,952.7,0.0003601,360.1,0.87,952.7,0.00037024,370.24,0.88,959.2,0.00009461,94.61,0.44,957.7,0.0000614,61.4,0.35,952.7,0.00006588,65.88,0.37
,South Ablekuma,ABLEKUMA,TIGO/VODAFON/MTN,952.7,0.00011694,116.94,0.49,955.2,0.00000105,1.05,1.49,952.7,0.00023512,235.12,0.7,957.2,0.00025617,256.17,0.73,952.7,0.00028788,287.88,0.77,952.7,0.0003601,360.1,0.87,952.7,0.00037024,370.24,0.88,959.2,0.00009461,94.61,0.44,957.7,0.0000614,61.4,0.35,952.7,0.00006588,65.88,0.37
