8,2740,2740MPENTEMSRI,SHAMA AHANTA EAST,mtn,958.7,0.00019969,199.69,0.64,957.2,0.0000624,62.4,0.36,952.2,0.00007759,77.59,0.2,950.2,0.0001099,109.9,0.47,956.2,0.00004708,47.08,0.31,957.2,0.00005533,55.33,0.34,957.7,0.00007073,70.73,0.38,930.2,0.00004293,42.93,0.29,958.2,0.00004143,41.43,0.29,957.2,0.00006609,66.09,0.37,,,
8,3898,3898ESSIPONG,SHAMA AHANTA EAST,mtn,959.2,0.00031472,314.72,0.8,955.7,0.00011042,110.42,0.53,958.2,0.0001063,106.3,0.47,959.7,0.00016553,165.53,0.58,957.2,0.00011178,111.78,0.48,959.2,0.0001385,138.5,0.54,953.2,0.00006279,62.79,0.36,959.2,0.00007246,72.46,0.38,955.2,0.00011301,113.01,0.45,935.2,0.00013564,135.64,0.53,,,
8,2729,0739SEKONDI_1,SHAMA AHANTA EAST,mtn,931.2,0.00017993,179.93,0.61,954.7,0.0004545,454.5,0.98,958.7,0.00038421,384.21,0.89,925.7,0.00010009,100.09,0.45,958.2,0.00027475,274.75,0.75,954.7,0.00008731,87.31,0.42,958.2,0.00016239,162.39,0.58,955.7,0.0002522,252.2,0.78,958.7,0.00009394,93.94,0.45,957.7,0.00033909,339.09,0.83,,,
8,873,0873ABOADZE,SHAMA AHANTA EAST,mtn,954.2,0.00064407,644.07,1.16,952.7,0.00041473,414.73,0.93,952.7,0.00041273,412.73,0.93,955.2,0.00027604,276.04,0.76,958.2,0.00046791,467.91,1,954.2,0.00049958,499.58,1.03,954.2,0.00045502,455.02,0.92,952.7,0.00060001,600.01,1.12,946.2,0.00000188,1.88,1.99,930.7,0.00073608,736.08,1.28,,,
8,871,0871SHAMA,SHAMA AHANTA EAST,mtn,957.2,0.00033663,336.63,0.83,958.7,0.00051744,517.44,1.03,957.2,0.0005949,594.9,1.11,958.2,0.00020068,200.68,0.79,953.7,0.0005949,594.9,1.11,958.7,0.00016503,165.03,0.58,957.7,0.00022395,223.95,0.68,957.7,0.00020759,207.59,0.79,945.2,0.00018861,188.61,0.63,952.2,0.00030945,309.45,0.81,,,
8,,SHAMA,Sekondi Takoradi Metropolitan,vodafone/tigo,957.2,0.00033663,336.63,0.83,958.7,0.00051744,517.44,1.03,957.2,0.0005849,584.9,1.11,958.2,0.00020068,200.68,0.79,953.7,0.0005949,594.9,1.11,958.7,0.00016503,165.03,0.58,957.7,0.00022395,223.95,0.68,957.7,0.00020759,207.59,0.79,945.2,0.00018861,188.61,0.63,952.2,0.00030945,309.45,0.81,,,
8,web 7015,NTWAABAN,JAMAN NORTH,vodafone,959.2,0.00009255,92.55,0.47,958.7,0.00025129,251.29,0.78,944.2,0.0003358,335.8,0.83,959.2,0.00000113,1.13,1.53,959.2,0.00000107,1.07,1.49,959.2,0.00016894,168.94,0.59,943.7,0.0000018,1.8,1.5,927.7,0.00000112,1.12,1.5,930.7,0.00027242,272.42,0.75,943.7,0.00000116,1.16,1.56,,,
8,,NTWAABAN,JAMAN NORTH,vodafone/tigo,952.2,0.00008526,85.26,0.43,955.2,0.00006934,69.34,0.38,943.7,0.00007835,78.35,0.4,932.2,0.00006328,63.28,0.38,944.7,0.00005426,54.26,0.33,955.2,0.00006822,68.22,0.37,944.7,0.00005394,53.94,0.38,931.7,0.00010559,105.59,0.47,944.7,0.00008797,87.97,0.44,959.7,0.00002081,20.81,0.21,,,
8,2759,2759ITUMA_3,SHAMA AHANTA EAST,mtn,954.7,0.00015094,150.94,0.56,954.2,0.00035448,354.48,0.76,944.7,0.00018384,183.84,0.67,954.7,0.00076486,764.86,1.27,954.2,0.00029631,296.31,0.79,954.2,0.00016688,166.88,0.59,954.7,0.00011446,114.46,0.49,954.7,0.00017784,177.84,0.61,944.7,0.00017123,171.23,0.61,930.7,0.00047847,478.47,1,,,
8,2731,2731NEW_TAKRADI,SHAMA AHANTA EAST,mtn,954.7,0.00017424,174.24,0.6,954.7,0.00021578,215.78,0.71,954.2,0.00017546,175.46,0.6,958.7,0.00019769,197.69,0.64,955.2,0.00005489,54.89,0.33,959.2,0.00007924,79.24,0.4,954.7,0.00002263,22.63,0.21,955.2,0.00006844,68.44,0.37,955.2,0.00007194,71.94,0.38,959.2,0.0000776,77.6,0.4,,,
8,3891,3891TAKDI_INDUS,SHAMA AHANTA EAST,mtn,959.2,0.00008273,82.73,0.41,955.7,0.0001471,147.1,0.55,959.2,0.00001644,16.44,0.18,958.7,0.00014733,147.33,0.65,958.7,0.00019996,199.96,0.64,957.7,0.00018284,182.84,0.61,957.7,0.00028129,281.29,0.76,959.2,0.00041877,418.77,0.93,953.7,0.0001327,132.7,0.54,957.2,0.0006152,615.2,1.14,,,
8,744,0744TAKORADI_3,SHAMA AHANTA EAST,mtn,959.2,0.00000107,1.07,1.5,958.7,0.00000108,1.08,1.5,953.7,0.00014042,140.42,0.6,952.7,0.00044494,444.94,0.99,938.2,0.00034014,340.14,0.85,956.7,0.00043417,434.17,1.06,955.7,0.00019089,190.89,0.63,955.7,0.00043167,431.67,0.94,955.7,0.00049347,493.47,1.17,956.2,0.00045428,454.28,0.97,,,
8,,DCS_APREMDO_OT,SHAMA AHANTA EAST,vodafone/airtel,957.2,0.00035811,358.11,0.86,956.2,0.00026204,262.04,0.76,956.2,0.00010219,102.19,0.47,951.2,0.00077907,779.07,1.27,956.2,0.00005136,51.36,0.35,954.7,0.00027749,277.49,0.76,955.7,0.0000896,89.6,0.43,958.2,0.00051036,510.36,1.03,957.2,0.00016159,161.59,0.58,958.2,0.00013733,137.33,0.53,,,
8,,Kwesimintim,Sekondi Takoradi Metropolitan,tigo,957.7,0.00001273,12.73,0.19,942.7,0.00004208,42.08,0.29,942.7,0.00023762,237.62,0.8,954.2,0.00005083,50.83,0.37,948.7,0.00031226,312.26,0.81,941.7,0.00000512,5.12,0.1,953.2,0.0000018,1.8,0.06,956.2,0.00000117,1.17,0.06,955.2,0.00000139,1.39,0.06,947.7,0.00000187,1.87,0.05,,,
8,,Harbour Area,SEKONDI-TAKORADI,airtel,959.2,0.00000142,1.42,0.05,939.2,0.00029934,299.34,0.82,955.2,0.00000716,7.16,0.12,958.2,0.00000224,2.24,0.06,937.7,0.00010493,104.93,0.48,952.2,0.00013458,134.58,0.53,956.2,0.00019765,197.65,0.67,953.2,0.00008144,81.44,0.41,958.7,0.00005427,54.27,0.34,953.7,0.00001833,18.33,0.19,,,
8,,2731NEW_TAKRADI,SHAMA AHANTA EAST,tigo/mtn,937.7,0.00021058,210.58,0.67,942.7,0.00024261,242.61,0.71,953.7,0.00016055,160.55,0.59,953.7,0.00044112,441.12,0.96,936.2,0.00017303,173.03,0.61,953.7,0.00023858,238.58,0.71,943.7,0.00030057,300.57,0.8,940.2,0.00024879,248.79,0.72,935.2,0.00012979,129.79,0.52,935.7,0.00002342,23.42,0.23,,,
8,,New Site,Sekondi Takoradi Metropolitan,tigo,954.7,0.00036236,362.36,0.87,938.2,0.00009693,96.93,0.47,939.2,0.0000885,88.5,0.43,958.2,0.00027132,271.32,0.75,942.7,0.00088587,885.87,1.36,941.2,0.00062297,622.97,1.22,942.2,0.00024315,243.15,0.72,955.2,0.00009391,93.91,0.44,958.7,0.00017059,170.59,0.67,955.7,0.00008021,80.21,0.41,,,
8,,Takoradi New Site,SEKONDI-TAKORADI,airtel,958.3,0.00008982,89.82,0.44,958.7,0.00014412,144.12,0.62,958.7,0.0002418,241.8,0.4,930.7,0.00058883,588.83,1.1,944.7,0.00023368,233.68,0.7,954.7,0.00054815,548.15,1.07,950.2,0.00019005,190.05,0.72,954.7,0.00087522,875.22,1.35,959.2,0.00011725,117.25,0.55,950.7,0.00009986,99.86,0.45,,,
8,,Takoradi Polytechnic,SEKONDI-TAKORADI,tigo,942.2,0.00005176,51.76,0.33,941.2,0.00013537,135.37,0.54,949.2,0.00003304,33.04,0.26,941.2,0.00013165,131.65,0.52,952.2,0.00014587,145.87,0.63,940.7,0.00006121,61.21,0.37,952.2,0.00005441,54.41,0.33,952.2,0.00016795,167.95,0.62,939.7,0.00002408,24.08,0.22,950.7,0.00005741,57.41,0.34,,,
8,,Esipong,SEKONDI-TAKORADI,tigo/airtel,938.2,0.00021815,218.15,0.74,945.7,0.0000636,63.6,0.41,953.7,0.00010555,105.55,0.47,939.2,0.00002207,22.07,0.21,938.2,0.00010283,102.83,0.48,939.2,0.00028363,283.63,0.8,938.2,0.00022783,227.83,0.7,939.2,0.00005783,57.83,0.37,937.2,0.00008511,85.11,0.42,939.2,0.00007836,78.36,0.4,,,
8,,Anaji,SEKONDI-TAKORADI,tigo,955.7,0.00015912,159.12,0.58,952.7,0.00007059,70.59,0.38,956.2,0.00015413,154.13,0.57,952.7,0.00005814,58.14,0.35,956.2,0.00010403,104.03,0.47,955.7,0.0001838,183.8,0.61,955.7,0.0005928,592.8,1.11,955.7,0.00025474,254.74,0.79,955.7,0.00022878,228.78,0.69,953.7,0.00014831,148.31,0.56,,,
8,,Fijai,SEKONDI-TAKORADI,tigo/airtel,939.2,0.00012153,121.53,0.54,936.7,0.00009347,93.47,0.44,946.7,0.00009182,91.82,0.46,955.7,0.00003316,33.16,0.26,935.2,0.00004259,42.59,0.3,946.7,0.0001088,108.8,0.47,954.7,0.00006427,64.27,0.37,936.7,0.00003051,30.51,0.25,936.7,0.00006467,64.67,0.37,939.2,0.00006149,61.49,0.36,,,
8,,Effiekuma,Sekondi Takoradi Metropolitan,tigo,953.2,0.00001325,13.25,0.16,956.2,0.00000733,7.33,0.12,956.2,0.00002952,29.52,0.24,938.7,0.00001329,13.29,0.16,952.2,0.00000671,6.71,0.11,946.2,0.00001708,17.08,0.19,946.7,0.00005837,58.37,0.35,953.7,0.0000369,36.9,0.27,952.2,0.00005285,52.85,0.33,942.2,0.0000209,20.9,0.25,,,
8,,Tanokrom West,Sekondi Takoradi Metropolitan,tigo,949.2,0.00031244,312.44,0.8,950.7,0.00010263,102.63,0.46,952.7,0.0001529,152.9,0.56,956.7,0.00011999,119.99,0.5,958.2,0.0000454,45.4,0.31,957.2,0.00009436,94.36,0.44,943.3,0.00017517,175.17,0.61,950.7,0.00019841,198.41,1.02,952.2,0.00016911,169.11,0.69,951.2,0.00056404,564.04,1.09,,,
8,,Takoradi Shop,SEKONDI-TAKORADI,airtel,954.7,0.00020729,207.29,0.66,940.2,0.0000784,78.4,0.4,942.7,0.00010195,101.95,0.46,951.7,0.00022965,229.65,0.7,945.2,0.00004222,42.22,0.3,935.2,0.00001094,10.94,0.15,943.2,0.00012391,123.91,0.51,935.2,0.00003381,33.81,0.29,935.7,0.00001693,16.93,0.19,930.7,0.00001657,16.57,0.18,,,
